Time,Data
22.987 sec,0.593578662599866
22.988 sec,0.599938362038481
22.989 sec,0.606213574231772
22.99 sec,0.612403807895442
22.991 sec,0.618508579523726
22.992 sec,0.6245274134379
22.993 sec,0.630459841833969
22.994 sec,0.636305404829739
22.995 sec,0.642063650511129
22.996 sec,0.647734134977626
22.997 sec,0.653316422387066
22.998 sec,0.658810084999611
22.999 sec,0.66421470322104
23 sec,0.669529865645124
23.001 sec,0.674755169095361
23.002 sec,0.679890218665844
23.003 sec,0.68493462776139
23.004 sec,0.68988801813679
23.005 sec,0.694750019935436
23.006 sec,0.699520271726963
23.007 sec,0.704198420544207
23.008 sec,0.708784121919305
23.009 sec,0.713277039919019
23.01 sec,0.717676847179199
23.011 sec,0.721983224938462
23.012 sec,0.726195863071032
23.013 sec,0.730314460118787
23.014 sec,0.734338723322437
23.015 sec,0.738268368651879
23.016 sec,0.742103120835723
23.017 sec,0.745842713389998
23.018 sec,0.74948688864599
23.019 sec,0.753035397777223
23.02 sec,0.756488000825622
23.021 sec,0.759844466726817
23.022 sec,0.763104573334584
23.023 sec,0.766268107444432
23.024 sec,0.769334864816347
23.025 sec,0.772304650196644
23.026 sec,0.775177277338977
23.027 sec,0.777952569024475
23.028 sec,0.780630357081007
23.029 sec,0.783210482401599
23.03 sec,0.785692794961915
23.031 sec,0.788077153836942
23.032 sec,0.790363427216751
23.033 sec,0.792551492421376
23.034 sec,0.794641235914824
23.035 sec,0.796632553318213
23.036 sec,0.798525349422001
23.037 sec,0.800319538197347
23.038 sec,0.802015042806586
23.039 sec,0.803611795612778
23.04 sec,0.805109738188429
23.041 sec,0.806508821323268
23.042 sec,0.807809005031153
23.043 sec,0.809010258556085
23.044 sec,0.810112560377317
23.045 sec,0.811115898213576
23.046 sec,0.812020269026385
23.047 sec,0.812825679022492
23.048 sec,0.813532143655397
23.049 sec,0.814139687625975
23.05 sec,0.814648344882217
23.051 sec,0.815058158618055
23.052 sec,0.815369181271302
23.053 sec,0.815581474520687
23.054 sec,0.815695109281988
23.055 sec,0.815710165703254
23.056 sec,0.81562673315918
23.057 sec,0.815444910244489
23.058 sec,0.815164804766531
23.059 sec,0.814786533736875
23.06 sec,0.814310223362093
23.061 sec,0.813736009033563
23.062 sec,0.813064035316453
23.063 sec,0.812294455937769
23.064 sec,0.811427433773496
23.065 sec,0.810463140834881
23.066 sec,0.809401758253792
23.067 sec,0.808243476267217
23.068 sec,0.806988494200825
23.069 sec,0.805637020451684
23.07 sec,0.804189272470079
23.071 sec,0.802645476740403
23.072 sec,0.801005868761238
23.073 sec,0.799270693024496
23.074 sec,0.797440202993683
23.075 sec,0.795514661081289
23.076 sec,0.793494338625328
23.077 sec,0.791379515864962
23.078 sec,0.789170481915286
23.079 sec,0.786867534741163
23.08 sec,0.784470981130321
23.081 sec,0.78198113666547
23.082 sec,0.779398325695602
23.083 sec,0.776722881306449
23.084 sec,0.773955145289976
23.085 sec,0.77109546811317
23.086 sec,0.768144208885882
23.087 sec,0.765101735327803
23.088 sec,0.761968423734651
23.089 sec,0.758744658943481
23.09 sec,0.755430834297123
23.091 sec,0.752027351607839
23.092 sec,0.748534621120119
23.093 sec,0.744953061472658
23.094 sec,0.741283099659443
23.095 sec,0.737525170990085
23.096 sec,0.733679719049324
23.097 sec,0.729747195655665
23.098 sec,0.725728060819203
23.099 sec,0.721622782698748
23.1 sec,0.717431837557966
23.101 sec,0.713155709720837
23.102 sec,0.708794891526377
23.103 sec,0.704349883282317
23.104 sec,0.69982119321825
23.105 sec,0.695209337437908
23.106 sec,0.690514839870552
23.107 sec,0.685738232221734
23.108 sec,0.680880053923254
23.109 sec,0.675940852082221
23.11 sec,0.670921181429555
23.111 sec,0.665821604267581
23.112 sec,0.660642690416887
23.113 sec,0.655385017162521
23.114 sec,0.650049169199313
23.115 sec,0.644635738576604
23.116 sec,0.639145324642127
23.117 sec,0.633578533985199
23.118 sec,0.627935980379228
23.119 sec,0.622218284723349
23.12 sec,0.616426074983655
23.121 sec,0.610559986133378
23.122 sec,0.604620660092602
23.123 sec,0.598608745667151
23.124 sec,0.592524898486894
23.125 sec,0.586369780943296
23.126 sec,0.580144062126232
23.127 sec,0.573848417760322
23.128 sec,0.567483530140447
23.129 sec,0.561050088066591
23.13 sec,0.554548786778087
23.131 sec,0.547980327887329
23.132 sec,0.541345419312603
23.133 sec,0.534644775210442
23.134 sec,0.527879115907269
23.135 sec,0.5210491678306
23.136 sec,0.514155663439324
23.137 sec,0.507199341153712
23.138 sec,0.500180945284594
23.139 sec,0.493101225961942
23.14 sec,0.485960939063031
23.141 sec,0.478760846139923
23.142 sec,0.471501714346273
23.143 sec,0.464184316363815
23.144 sec,0.456809430327994
23.145 sec,0.449377839753346
23.146 sec,0.44189033345807
23.147 sec,0.43434770548818
23.148 sec,0.426750755041213
23.149 sec,0.419100286389172
23.15 sec,0.411397108801285
23.151 sec,0.403642036465879
23.152 sec,0.395835888412043
23.153 sec,0.38797948843073
23.154 sec,0.380073664995261
23.155 sec,0.372119251181507
23.156 sec,0.364117084587432
23.157 sec,0.356068007252362
23.158 sec,0.347972865575592
23.159 sec,0.339832510234757
23.16 sec,0.331647796103661
23.161 sec,0.32341958216951
23.162 sec,0.315148731450149
23.163 sec,0.306836110910405
23.164 sec,0.298482591378292
23.165 sec,0.290089047460806
23.166 sec,0.281656357459287
23.167 sec,0.273185403284341
23.168 sec,0.264677070370431
23.169 sec,0.256132247590232
23.17 sec,0.247551827168384
23.171 sec,0.238936704595081
23.172 sec,0.230287778539196
23.173 sec,0.22160595076124
23.174 sec,0.212892126025784
23.175 sec,0.204147212013718
23.176 sec,0.195372119234158
23.177 sec,0.186567760936102
23.178 sec,0.177735053019587
23.179 sec,0.168874913946931
23.18 sec,0.159988264653384
23.181 sec,0.151076028457521
23.182 sec,0.14213913097175
23.183 sec,0.133178500012086
23.184 sec,0.124195065507962
23.185 sec,0.115189759411812
23.186 sec,0.106163515608318
23.187 sec,0.0971172698235003
23.188 sec,0.0880519595337332
23.189 sec,0.0789685238742646
23.19 sec,0.0698679035478444
23.191 sec,0.0607510407330651
23.192 sec,0.0516188789925267
23.193 sec,0.0424723631807429
23.194 sec,0.0333124393522257
23.195 sec,0.0241400546689903
23.196 sec,0.0149561573082579
23.197 sec,0.00576169636998203
23.198 sec,-0.00344237821589732
23.199 sec,-0.0126551157821461
23.2 sec,-0.0218755650170747
23.201 sec,-0.0311027740574048
23.202 sec,-0.0403357905813747
23.203 sec,-0.0495736619017607
23.204 sec,-0.0588154350589939
23.205 sec,-0.0680601569142214
23.206 sec,-0.077306874242745
23.207 sec,-0.0865546338270367
23.208 sec,-0.0958024825501742
23.209 sec,-0.105049467488949
23.21 sec,-0.114294636007364
23.211 sec,-0.123537035849631
23.212 sec,-0.132775715233646
23.213 sec,-0.142009722944172
23.214 sec,-0.151238108425865
23.215 sec,-0.160459921876706
23.216 sec,-0.169674214340939
23.217 sec,-0.178880037802001
23.218 sec,-0.188076445275767
23.219 sec,-0.197262490903218
23.22 sec,-0.206437230043304
23.221 sec,-0.215599719365638
23.222 sec,-0.22474901694315
23.223 sec,-0.233884182344514
23.224 sec,-0.243004276726441
23.225 sec,-0.252108362926008
23.226 sec,-0.261195505552623
23.227 sec,-0.270264771080059
23.228 sec,-0.279315227938096
23.229 sec,-0.28834594660417
23.23 sec,-0.297355999694834
23.231 sec,-0.306344462056805
23.232 sec,-0.315310410858098
23.233 sec,-0.324252925678842
23.234 sec,-0.333171088601865
23.235 sec,-0.342063984303019
23.236 sec,-0.350930700141362
23.237 sec,-0.359770326248999
23.238 sec,-0.368581955620775
23.239 sec,-0.377364684203602
23.24 sec,-0.386117610985614
23.241 sec,-0.394839838084951
23.242 sec,-0.403530470838295
23.243 sec,-0.412188617889163
23.244 sec,-0.420813391275755
23.245 sec,-0.429403906518671
23.246 sec,-0.437959282708216
23.247 sec,-0.446478642591218
23.248 sec,-0.454961112657863
23.249 sec,-0.46340582322787
23.25 sec,-0.471811908536368
23.251 sec,-0.480178506819506
23.252 sec,-0.488504760399631
23.253 sec,-0.496789815770144
23.254 sec,-0.5050328236798
23.255 sec,-0.513232939216726
23.256 sec,-0.521389321892164
23.257 sec,-0.529501135723408
23.258 sec,-0.537567549316814
23.259 sec,-0.545587735949917
23.26 sec,-0.553560873653475
23.261 sec,-0.561486145292795
23.262 sec,-0.56936273864876
23.263 sec,-0.577189846498245
23.264 sec,-0.584966666694296
23.265 sec,-0.592692402245585
23.266 sec,-0.600366261395522
23.267 sec,-0.607987457700732
23.268 sec,-0.6155552101092
23.269 sec,-0.623068743037822
23.27 sec,-0.630527286449338
23.271 sec,-0.63793007592896
23.272 sec,-0.645276352760155
23.273 sec,-0.652565364000233
23.274 sec,-0.65979636255508
23.275 sec,-0.666968607253501
23.276 sec,-0.674081362921003
23.277 sec,-0.681133900452864
23.278 sec,-0.688125496886802
23.279 sec,-0.695055435474917
23.28 sec,-0.701923005755003
23.281 sec,-0.708727503621506
23.282 sec,-0.715468231395577
23.283 sec,-0.722144497894632
23.284 sec,-0.728755618501369
23.285 sec,-0.735300915231996
23.286 sec,-0.74177971680397
23.287 sec,-0.748191358702901
23.288 sec,-0.754535183248998
23.289 sec,-0.76081053966278
23.29 sec,-0.767016784130075
23.291 sec,-0.773153279866436
23.292 sec,-0.779219397180787
23.293 sec,-0.785214513538508
23.294 sec,-0.791138013623603
23.295 sec,-0.796989289400463
23.296 sec,-0.802767740174703
23.297 sec,-0.808472772653368
23.298 sec,-0.814103801004421
23.299 sec,-0.819660246915567
23.3 sec,-0.825141539652159
23.301 sec,-0.830547116114597
23.302 sec,-0.835876420894855
23.303 sec,-0.841128906332327
23.304 sec,-0.846304032568825
23.305 sec,-0.851401267602916
23.306 sec,-0.856420087343496
23.307 sec,-0.861359975662503
23.308 sec,-0.866220424446942
23.309 sec,-0.871000933650116
23.31 sec,-0.875701011342054
23.311 sec,-0.880320173759188
23.312 sec,-0.884857945353096
23.313 sec,-0.889313858838695
23.314 sec,-0.893687455241428
23.315 sec,-0.897978283943657
23.316 sec,-0.902185902730337
23.317 sec,-0.906309877833852
23.318 sec,-0.910349783977918
23.319 sec,-0.914305204420788
23.32 sec,-0.918175730997579
23.321 sec,-0.92196096416173
23.322 sec,-0.925660513025669
23.323 sec,-0.929273995400594
23.324 sec,-0.932801037835442
23.325 sec,-0.936241275654941
23.326 sec,-0.939594352996918
23.327 sec,-0.942859922848612
23.328 sec,-0.946037647082223
23.329 sec,-0.949127196489546
23.33 sec,-0.952128250815714
23.331 sec,-0.955040498792176
23.332 sec,-0.957863638168598
23.333 sec,-0.960597375744107
23.334 sec,-0.963241427397434
23.335 sec,-0.965795518116373
23.336 sec,-0.968259382026165
23.337 sec,-0.970632762417117
23.338 sec,-0.972915411771244
23.339 sec,-0.975107091788072
23.34 sec,-0.977207573409474
23.341 sec,-0.979216636843657
23.342 sec,-0.981134071588183
23.343 sec,-0.982959676452139
23.344 sec,-0.984693259577357
23.345 sec,-0.986334638458708
23.346 sec,-0.987883639963513
23.347 sec,-0.989340100349997
23.348 sec,-0.990703865284859
23.349 sec,-0.991974789859882
23.35 sec,-0.99315273860762
23.351 sec,-0.994237585516199
23.352 sec,-0.995229214043132
23.353 sec,-0.99612751712824
23.354 sec,-0.996932397205614
23.355 sec,-0.997643766214675
23.356 sec,-0.998261545610267
23.357 sec,-0.99878566637184
23.358 sec,-0.999216069011664
23.359 sec,-0.999552703582143
23.36 sec,-0.999795529682148
23.361 sec,-0.999944516462448
23.362 sec,-0.999999642630171
23.363 sec,-0.999960896452338
23.364 sec,-0.99982827575845
23.365 sec,-0.99960178794213
23.366 sec,-0.999281449961832
23.367 sec,-0.998867288340587
23.368 sec,-0.99835933916483
23.369 sec,-0.997757648082258
23.37 sec,-0.997062270298772
23.371 sec,-0.99627327057444
23.372 sec,-0.995390723218552
23.373 sec,-0.994414712083716
23.374 sec,-0.993345330558996
23.375 sec,-0.992182681562148
23.376 sec,-0.990926877530866
23.377 sec,-0.989578040413122
23.378 sec,-0.98813630165656
23.379 sec,-0.986601802196925
23.38 sec,-0.984974692445594
23.381 sec,-0.983255132276134
23.382 sec,-0.981443291009963
23.383 sec,-0.979539347401007
23.384 sec,-0.977543489619511
23.385 sec,-0.975455915234855
23.386 sec,-0.973276831197463
23.387 sec,-0.971006453819774
23.388 sec,-0.968645008756295
23.389 sec,-0.966192730982731
23.39 sec,-0.963649864774146
23.391 sec,-0.961016663682288
23.392 sec,-0.95829339051193
23.393 sec,-0.955480317296273
23.394 sec,-0.95257772527154
23.395 sec,-0.949585904850515
23.396 sec,-0.946505155595275
23.397 sec,-0.943335786189005
23.398 sec,-0.940078114406843
23.399 sec,-0.936732467085883
23.4 sec,-0.933299180094256
23.401 sec,-0.929778598299319
23.402 sec,-0.926171075534943
23.403 sec,-0.922476974567917
23.404 sec,-0.918696667063456
23.405 sec,-0.914830533549811
23.406 sec,-0.910878963382077
23.407 sec,-0.906842354705001
23.408 sec,-0.902721114414991
23.409 sec,-0.898515658121268
23.41 sec,-0.894226410106095
23.411 sec,-0.889853803284146
23.412 sec,-0.885398279161114
23.413 sec,-0.880860287791309
23.414 sec,-0.876240287734539
23.415 sec,-0.871538746012059
23.416 sec,-0.866756138061706
23.417 sec,-0.861892947692253
23.418 sec,-0.856949667036752
23.419 sec,-0.851926796505314
23.42 sec,-0.846824844736762
23.421 sec,-0.841644328549768
23.422 sec,-0.836385772892869
23.423 sec,-0.831049710793974
23.424 sec,-0.825636683308761
23.425 sec,-0.820147239468578
23.426 sec,-0.814581936227271
23.427 sec,-0.808941338407436
23.428 sec,-0.803226018645731
23.429 sec,-0.797436557337459
23.43 sec,-0.791573542580423
23.431 sec,-0.785637570118007
23.432 sec,-0.779629243281381
23.433 sec,-0.773549172931064
23.434 sec,-0.767397977397646
23.435 sec,-0.761176282421889
23.436 sec,-0.754884721093924
23.437 sec,-0.748523933791826
23.438 sec,-0.742094568119473
23.439 sec,-0.735597278843542
23.44 sec,-0.729032727829964
23.441 sec,-0.722401583979458
23.442 sec,-0.715704523162633
23.443 sec,-0.708942228154169
23.444 sec,-0.702115388566326
23.445 sec,-0.695224700781854
23.446 sec,-0.688270867886269
23.447 sec,-0.681254599599202
23.448 sec,-0.674176612205414
23.449 sec,-0.667037628484862
23.45 sec,-0.659838377642317
23.451 sec,-0.652579595236212
23.452 sec,-0.645262023106932
23.453 sec,-0.637886409304351
23.454 sec,-0.630453508014856
23.455 sec,-0.622964079487864
23.456 sec,-0.615418889961353
23.457 sec,-0.607818711587162
23.458 sec,-0.600164322355587
23.459 sec,-0.592456506019184
23.46 sec,-0.584696052016328
23.461 sec,-0.576883755393949
23.462 sec,-0.569020416729864
23.463 sec,-0.561106842054286
23.464 sec,-0.553143842771192
23.465 sec,-0.545132235578731
23.466 sec,-0.537072842389424
23.467 sec,-0.528966490249547
23.468 sec,-0.521852399269893
23.468 sec,-0.521852399266192
23.469 sec,-0.513663575855472
23.47 sec,-0.5054319662225
23.471 sec,-0.497160037086711
23.472 sec,-0.488848682040674
23.473 sec,-0.480498797109868
23.474 sec,-0.472111280660427
23.475 sec,-0.463687033307133
23.476 sec,-0.455226957821435
23.477 sec,-0.446731959039782
23.478 sec,-0.438202943771844
23.479 sec,-0.429640820709113
23.48 sec,-0.421046500333403
23.481 sec,-0.412420894825708
23.482 sec,-0.40376491797511
23.483 sec,-0.395079485087915
23.484 sec,-0.386365512896857
23.485 sec,-0.37762391947069
23.486 sec,-0.368855624123664
23.487 sec,-0.360061547325609
23.488 sec,-0.351242610611702
23.489 sec,-0.342399736493022
23.49 sec,-0.333533848366803
23.491 sec,-0.324645870427321
23.492 sec,-0.315736727576658
23.493 sec,-0.306807345336066
23.494 sec,-0.29785864975726
23.495 sec,-0.288891567334183
23.496 sec,-0.27990702491486
23.497 sec,-0.27090594961363
23.498 sec,-0.261889268723708
23.499 sec,-0.252857909629803
23.5 sec,-0.243812799721301
23.501 sec,-0.234754866305453
23.502 sec,-0.225685036521156
23.503 sec,-0.216604237252747
23.504 sec,-0.207513395044389
23.505 sec,-0.198413436014497
23.506 sec,-0.189305285770717
23.507 sec,-0.180189869325216
23.508 sec,-0.171068111009992
23.509 sec,-0.161940934393017
23.51 sec,-0.15280926219434
23.511 sec,-0.143674016202765
23.512 sec,-0.134536117192718
23.513 sec,-0.125396484841595
23.514 sec,-0.116256037647479
23.515 sec,-0.107115692847231
23.516 sec,-0.0979763663349086
23.517 sec,-0.0888389725805103
23.518 sec,-0.0797044245492893
23.519 sec,-0.0705736336213398
23.52 sec,-0.0614475095117178
23.521 sec,-0.0523269601907821
23.521 sec,-0.0489434837106464
23.521 sec,-0.0489434837032325
23.522 sec,-0.0398299147857576
23.523 sec,-0.0307205897006094
23.524 sec,-0.0216161621687124
23.525 sec,-0.0125175491016474
23.526 sec,-0.00342566744781225
23.527 sec,0.00565856589528324
23.528 sec,0.0147342341688792
23.529 sec,0.0238004208407483
23.53 sec,0.0328562096929805
23.531 sec,0.0419006849099743
23.532 sec,0.0509329311661832
23.533 sec,0.0599520337140453
23.534 sec,0.0689570784717766
23.535 sec,0.0779471521113129
23.536 sec,0.086921342145998
23.537 sec,0.0958787370183467
23.538 sec,0.104818426187815
23.539 sec,0.113739500218345
23.54 sec,0.122641050866122
23.541 sec,0.131522171166934
23.542 sec,0.140381955523663
23.543 sec,0.149219499793686
23.544 sec,0.158033901375963
23.545 sec,0.166824259298394
23.546 sec,0.175589674304689
23.547 sec,0.184329248941255
23.548 sec,0.193042087644036
23.549 sec,0.201727296825125
23.55 sec,0.210383984959197
23.551 sec,0.21901126266982
23.552 sec,0.227608242815664
23.553 sec,0.236174040576421
23.554 sec,0.244707773538601
23.555 sec,0.253208561781119
23.556 sec,0.261675527960765
23.557 sec,0.270107797397214
23.558 sec,0.278504498158226
23.559 sec,0.286864761144217
23.56 sec,0.295187720172779
23.561 sec,0.303472512063
23.562 sec,0.31171827671947
23.563 sec,0.319924157215997
23.564 sec,0.328089299879094
23.565 sec,0.336212854371287
23.566 sec,0.344293973773893
23.567 sec,0.352331814669709
23.568 sec,0.360325537225398
23.569 sec,0.368274305273454
23.57 sec,0.37617728639387
23.571 sec,0.384033651995623
23.572 sec,0.391842577397612
23.573 sec,0.399603241909426
23.574 sec,0.407314828911698
23.575 sec,0.414976525936106
23.576 sec,0.422587524744912
23.577 sec,0.430147021410369
23.578 sec,0.437654216393552
23.579 sec,0.445108314622706
23.58 sec,0.452508525571533
23.581 sec,0.459854063336732
23.582 sec,0.467144146715425
23.583 sec,0.474377999281821
23.584 sec,0.481554849463829
23.585 sec,0.488673930618864
23.586 sec,0.495734481109538
23.587 sec,0.502735744378659
23.588 sec,0.509676969023968
23.589 sec,0.516557408872165
23.59 sec,0.523376323052755
23.591 sec,0.53013297607112
23.592 sec,0.536826637881394
23.593 sec,0.543456583958592
23.594 sec,0.550022095370351
23.595 sec,0.556522458848151
23.596 sec,0.562956966858057
23.597 sec,0.569324917670767
23.598 sec,0.575625615431475
23.599 sec,0.581858370228766
23.6 sec,0.58802249816326
23.601 sec,0.594117321415663
23.602 sec,0.600142168314087
23.603 sec,0.606096373401068
23.604 sec,0.611979277499826
23.605 sec,0.617790227779912
23.606 sec,0.623528577822439
23.607 sec,0.629193687684618
23.608 sec,0.634784923963683
23.609 sec,0.64030165986026
23.61 sec,0.645743275241025
23.611 sec,0.651109156700852
23.612 sec,0.656398697624376
23.613 sec,0.661611298246691
23.614 sec,0.666746365713672
23.615 sec,0.671803314141521
23.616 sec,0.676781564675635
23.617 sec,0.681680545548956
23.618 sec,0.686499692139444
23.619 sec,0.691238447027135
23.62 sec,0.695896260050311
23.621 sec,0.700472588361094
23.622 sec,0.704966896480387
23.623 sec,0.709378656351981
23.624 sec,0.713707347396096
23.625 sec,0.717952456562232
23.626 sec,0.722113478381171
23.627 sec,0.726189915016356
23.628 sec,0.730181276314666
23.629 sec,0.734087079856174
23.63 sec,0.737906851003469
23.631 sec,0.741640122950119
23.632 sec,0.745286436768321
23.633 sec,0.748845341455946
23.634 sec,0.752316393982789
23.635 sec,0.755699159336014
23.636 sec,0.758993210564849
23.637 sec,0.762198128824576
23.638 sec,0.765313503419748
23.639 sec,0.768338931846539
23.64 sec,0.771274019834426
23.641 sec,0.774118381387023
23.642 sec,0.776871638822175
